TIME_PERIOD,2001-01-01,2001-02-01,2001-03-01,2001-04-01,2001-05-01,2001-06-01,2001-07-01,2001-08-01,2001-09-01,2001-10-01,2001-11-01,2001-12-01,2002-01-01,2002-02-01,2002-03-01,2002-04-01,2002-05-01,2002-06-01,2002-07-01,2002-08-01,2002-09-01,2002-10-01,2002-11-01,2002-12-01,2003-01-01,2003-02-01,2003-03-01,2003-04-01,2003-05-01,2003-06-01,2003-07-01,2003-08-01,2003-09-01,2003-10-01,2003-11-01,2003-12-01,2004-01-01,2004-02-01,2004-03-01,2004-04-01,2004-05-01,2004-06-01,2004-07-01,2004-08-01,2004-09-01,2004-10-01,2004-11-01,2004-12-01,2005-01-01,2005-02-01,2005-03-01,2005-04-01,2005-05-01,2005-06-01,2005-07-01,2005-08-01,2005-09-01,2005-10-01,2005-11-01,2005-12-01,2006-01-01,2006-02-01,2006-03-01,2006-04-01,2006-05-01,2006-06-01,2006-07-01,2006-08-01,2006-09-01,2006-10-01,2006-11-01,2006-12-01,2007-01-01,2007-02-01,2007-03-01,2007-04-01,2007-05-01,2007-06-01,2007-07-01,2007-08-01,2007-09-01,2007-10-01,2007-11-01,2007-12-01,2008-01-01,2008-02-01,2008-03-01,2008-04-01,2008-05-01,2008-06-01,2008-07-01,2008-08-01,2008-09-01,2008-10-01,2008-11-01,2008-12-01,2009-01-01,2009-02-01,2009-03-01,2009-04-01,2009-05-01,2009-06-01,2009-07-01,2009-08-01,2009-09-01,2009-10-01,2009-11-01,2009-12-01,2010-01-01,2010-02-01,2010-03-01,2010-04-01,2010-05-01,2010-06-01,2010-07-01,2010-08-01,2010-09-01,2010-10-01,2010-11-01,2010-12-01,2011-01-01,2011-02-01,2011-03-01,2011-04-01,2011-05-01,2011-06-01,2011-07-01,2011-08-01,2011-09-01,2011-10-01,2011-11-01,2011-12-01,2012-01-01,2012-02-01,2012-03-01,2012-04-01,2012-05-01,2012-06-01,2012-07-01,2012-08-01,2012-09-01,2012-10-01,2012-11-01,2012-12-01,2013-01-01,2013-02-01,2013-03-01,2013-04-01,2013-05-01,2013-06-01,2013-07-01,2013-08-01,2013-09-01,2013-10-01,2013-11-01,2013-12-01,2014-01-01,2014-02-01,2014-03-01,2014-04-01,2014-05-01,2014-06-01,2014-07-01,2014-08-01,2014-09-01,2014-10-01,2014-11-01,2014-12-01,2015-01-01,2015-02-01,2015-03-01,2015-04-01,2015-05-01,2015-06-01,2015-07-01,2015-08-01,2015-09-01,2015-10-01,2015-11-01,2015-12-01,2016-01-01,2016-02-01,2016-03-01,2016-04-01,2016-05-01,2016-06-01,2016-09-01,2016-10-01,2016-11-01,2016-12-01,2017-01-01,2017-02-01,2017-03-01,2017-04-01,2017-05-01,2017-06-01,2017-07-01,2017-08-01,2017-09-01,2017-10-01,2017-11-01,2017-12-01,2018-01-01,2018-02-01,2018-03-01,2018-04-01,2018-05-01,2018-06-01,2018-07-01,2018-08-01,2018-09-01,2018-10-01,2018-11-01,2018-12-01,2019-01-01,2019-02-01,2019-03-01,2019-04-01,2019-05-01,2019-06-01,2019-07-01,2019-08-01,2019-09-01,2019-10-01,2019-11-01,2019-12-01,2020-01-01,2020-02-01,2020-04-01,2020-05-01,2020-06-01,2020-07-01,2020-08-01,2020-09-01,2020-10-01,2020-11-01,2020-12-01,2021-01-01,2021-02-01,2021-03-01,2021-04-01,2021-05-01,2021-06-01,2021-07-01,2021-08-01,2021-09-01,2021-10-01,2021-11-01,2021-12-01,2022-01-01,2022-02-01,2022-03-01,2022-04-01,2022-05-01,2022-06-01,2022-07-01,2022-08-01,2022-09-01,2022-10-01,2022-11-01,2022-12-01,2023-01-01,2023-02-01,2023-03-01,2023-04-01,2023-05-01,2023-06-01,2023-07-01,2023-08-01,2023-09-01,2023-10-01,2023-11-01,2023-12-01,2024-01-01,2024-02-01,2024-03-01,2024-04-01,2024-05-01,2024-06-01,2024-07-01,2024-08-01,2024-09-01,2024-10-01,2024-11-01,2024-12-01,2025-01-01,2025-02-01
1970-01-01,-0.5600000000000023,-0.5600000000000023,-0.5600000000000023,-0.5699999999999932,-0.5699999999999932,-0.5699999999999932,-0.5699999999999932,-0.5799999999999983,-0.5799999999999983,-0.5700000000000074,-0.5799999999999983,-0.5699999999999932,-0.5699999999999932,-0.5600000000000023,-0.5600000000000023,-0.5600000000000023,-0.5699999999999932,-0.5600000000000023,-0.5600000000000023,-0.5600000000000023,-0.5600000000000023,-0.5600000000000023,-0.5599999999999881,-0.5700000000000074,-0.5700000000000074,-0.5700000000000074,-0.5799999999999983,-0.5699999999999932,-0.5799999999999983,-0.5699999999999932,-0.5799999999999983,-0.5800000000000125,-0.5799999999999983,-0.5699999999999932,-0.5799999999999983,-0.5899999999999892,-0.6000000000000085,-0.5900000000000034,-0.5900000000000034,-0.5900000000000034,-0.6000000000000085,-0.5900000000000034,-0.5900000000000034,-0.5699999999999932,-0.5700000000000074,-0.4000000000000057,-0.4000000000000057,-0.4000000000000057,-0.4000000000000057,-0.4000000000000057,-0.4000000000000057,-0.3999999999999915,-0.3999999999999915,-0.3999999999999915,-0.3999999999999915,-0.3999999999999915,-0.37999999999999545,-0.4000000000000057,-0.4100000000000108,-0.4000000000000057,-0.3999999999999915,-0.4099999999999966,-0.3999999999999915,-0.4099999999999966,-0.4099999999999966,-0.39000000000000057,-0.38000000000000966,-0.38000000000000966,-0.39000000000000057,-0.39000000000000057,-0.37999999999999545,-0.37999999999999545,-0.39000000000000057,-0.3999999999999915,-0.3999999999999915,-0.4099999999999966,-0.4100000000000108,-0.4100000000000108,-0.37000000000000455,-0.37000000000000455,-0.37000000000000455,-0.36999999999999034,-0.37999999999999545,-0.37999999999999545,-0.37000000000000455,-0.37999999999999545,-0.37999999999999545,-0.37999999999999545,-0.37999999999999545,-0.38000000000000966,-0.38000000000000966,-0.38000000000000966,-0.37999999999999545,-0.38000000000000966,-0.37000000000000455,-0.1799999999999926,-0.18000000000000682,-0.19000000000001194,-0.18999999999999773,-0.19999999999998863,-0.21000000000000796,-0.21000000000000796,-0.2600000000000051,-0.2600000000000051,-0.2600000000000051,-0.2600000000000051,-0.2600000000000051,-0.2600000000000051,-0.25,-0.25,-0.21999999999999886,-0.21999999999999886,-0.21999999999999886,-0.23999999999999488,-0.25,-0.25,-0.25,-0.25,-0.2600000000000051,-0.2600000000000051,-0.25,-0.2600000000000051,-0.2599999999999909,-0.2600000000000051,-0.2600000000000051,-0.2600000000000051,-0.2600000000000051,-0.269999999999996,-0.27000000000001023,-0.27000000000001023,-0.2599999999999909,-0.2599999999999909,-0.2599999999999909,-0.2600000000000051,-0.25,-0.04999999999999716,-0.04000000000000625,-0.04999999999999716,-0.03999999999999204,-0.04999999999999716,-0.03999999999999204,-0.03999999999999204,-0.03999999999999204,-0.03999999999999204,-0.04999999999999716,-0.03999999999999204,-0.04000000000000625,-0.04000000000000625,-0.05000000000001137,-0.04000000000000625,-0.04999999999999716,-0.05000000000001137,-0.04000000000000625,-0.04000000000000625,-0.04999999999999716,-0.04999999999999716,-0.04999999999999716,-0.04999999999999716,-0.04000000000000625,-0.04000000000000625,-0.06999999999999318,-0.06999999999999318,-0.06999999999999318,-0.0799999999999983,-0.07000000000000739,-0.07000000000000739,-0.07000000000000739,-0.07000000000000739,-0.07000000000000739,-0.07000000000000739,-0.07000000000000739,-0.07000000000000739,-0.0800000000000125,-0.0800000000000125,-0.0800000000000125,-0.0800000000000125,-0.0800000000000125,-0.0800000000000125,-0.0800000000000125,-0.0800000000000125,-0.0800000000000125,-0.09000000000000341,-0.09000000000000341,-0.06999999999999318,-0.0799999999999983,-0.06999999999999318,-0.0799999999999983,-0.0799999999999983,-0.0799999999999983,-0.0799999999999983,-0.0799999999999983,-0.09999999999999432,-0.09999999999999432,-0.09999999999999432,-0.09999999999999432,-0.09999999999999432,-0.10999999999999943,-0.09999999999999432,-0.09999999999999432,-0.09999999999999432,-0.09999999999999432,-0.09999999999999432,-0.10999999999999943,-0.09000000000000341,-0.1599999999999966,-0.1600000000000108,-0.14000000000000057,-0.14000000000000057,-0.14000000000000057,-0.14000000000000057,-0.14000000000000057,-0.14000000000000057,-0.269999999999996,-0.14000000000000057,-0.14000000000000057,-0.12999999999999545,-0.15000000000000568,-0.14000000000000057,-0.14000000000000057,-0.14000000000000057,-0.12999999999999545,-0.14000000000000057,-0.12999999999999545,-0.15000000000000568,-0.15000000000000568,-0.15000000000000568,-0.1599999999999966,-0.1599999999999966,-0.14000000000000057,-0.18999999999999773,-0.1700000000000017,-0.1599999999999966,-0.23999999999999488,-0.25,-0.25,-0.2600000000000051,-0.28000000000000114,-0.269999999999996,-0.2799999999999869,-0.269999999999996,-0.269999999999996,-0.28000000000000114,-0.269999999999996,-0.27000000000001023,-0.269999999999996,-0.27000000000001023,-0.27000000000001023,-0.269999999999996,-0.269999999999996,-0.269999999999996,-0.28000000000000114,-0.28000000000000114,-0.28000000000000114,-0.29000000000000625,-0.29000000000000625,-0.28000000000000114,-0.29000000000000625,-0.29000000000000625,-0.29000000000000625,-0.28999999999999204,-0.29000000000000625,-0.29000000000000625,-0.29000000000000625,-0.29000000000000625,-0.29000000000000625,-0.28000000000000114,-0.29000000000000625,-0.29000000000000625,-0.28000000000000114,-0.29000000000000625,-0.28000000000000114,-0.28000000000000114,-0.28000000000000114,-0.28000000000000114,-0.28000000000000114,-0.28000000000000114,-0.28000000000000114,-0.29000000000000625,-0.28000000000000114,-0.28000000000000114,-0.28000000000000114,-0.28000000000000114,-0.28000000000000114,-0.28000000000000114,-0.28000000000000114,-0.28000000000000114,-0.28000000000000114
1970-02-01,-0.5600000000000023,-0.5600000000000023,-0.5600000000000023,-0.5699999999999932,-0.5699999999999932,-0.5699999999999932,-0.5699999999999932,-0.5799999999999983,-0.5799999999999983,-0.5700000000000074,-0.5799999999999983,-0.5699999999999932,-0.5699999999999932,-0.5600000000000023,-0.5600000000000023,-0.5600000000000023,-0.5699999999999932,-0.5600000000000023,-0.5600000000000023,-0.5600000000000023,-0.5600000000000023,-0.5600000000000023,-0.5599999999999881,-0.5700000000000074,-0.5700000000000074,-0.5700000000000074,-0.5799999999999983,-0.5699999999999932,-0.5799999999999983,-0.5699999999999932,-0.5799999999999983,-0.5800000000000125,-0.5799999999999983,-0.5699999999999932,-0.5799999999999983,-0.5899999999999892,-0.6000000000000085,-0.5900000000000034,-0.5900000000000034,-0.5900000000000034,-0.6000000000000085,-0.5900000000000034,-0.5900000000000034,-0.5699999999999932,-0.5700000000000074,-0.4000000000000057,-0.4000000000000057,-0.4000000000000057,-0.4000000000000057,-0.4000000000000057,-0.4000000000000057,-0.3999999999999915,-0.3999999999999915,-0.3999999999999915,-0.3999999999999915,-0.3999999999999915,-0.37999999999999545,-0.4000000000000057,-0.4100000000000108,-0.4000000000000057,-0.3999999999999915,-0.4099999999999966,-0.3999999999999915,-0.4099999999999966,-0.4099999999999966,-0.39000000000000057,-0.38000000000000966,-0.38000000000000966,-0.39000000000000057,-0.39000000000000057,-0.37999999999999545,-0.37999999999999545,-0.39000000000000057,-0.3999999999999915,-0.3999999999999915,-0.4099999999999966,-0.4100000000000108,-0.4100000000000108,-0.37000000000000455,-0.37000000000000455,-0.37000000000000455,-0.36999999999999034,-0.37999999999999545,-0.37999999999999545,-0.37000000000000455,-0.37999999999999545,-0.37999999999999545,-0.37999999999999545,-0.37999999999999545,-0.38000000000000966,-0.38000000000000966,-0.38000000000000966,-0.37999999999999545,-0.38000000000000966,-0.37000000000000455,-0.1799999999999926,-0.18000000000000682,-0.19000000000001194,-0.18999999999999773,-0.19999999999998863,-0.21000000000000796,-0.21000000000000796,-0.2600000000000051,-0.2600000000000051,-0.2600000000000051,-0.2600000000000051,-0.2600000000000051,-0.2600000000000051,-0.25,-0.25,-0.21999999999999886,-0.21999999999999886,-0.21999999999999886,-0.23999999999999488,-0.25,-0.25,-0.25,-0.25,-0.2600000000000051,-0.2600000000000051,-0.25,-0.2600000000000051,-0.2599999999999909,-0.2600000000000051,-0.2600000000000051,-0.2600000000000051,-0.2600000000000051,-0.269999999999996,-0.27000000000001023,-0.27000000000001023,-0.2599999999999909,-0.2599999999999909,-0.2599999999999909,-0.2600000000000051,-0.25,-0.04999999999999716,-0.04000000000000625,-0.04999999999999716,-0.03999999999999204,-0.04999999999999716,-0.03999999999999204,-0.03999999999999204,-0.03999999999999204,-0.03999999999999204,-0.04999999999999716,-0.03999999999999204,-0.04000000000000625,-0.04000000000000625,-0.05000000000001137,-0.04000000000000625,-0.04999999999999716,-0.05000000000001137,-0.04000000000000625,-0.04000000000000625,-0.04999999999999716,-0.04999999999999716,-0.04999999999999716,-0.04999999999999716,-0.04000000000000625,-0.04000000000000625,-0.06999999999999318,-0.06999999999999318,-0.06999999999999318,-0.0799999999999983,-0.07000000000000739,-0.07000000000000739,-0.07000000000000739,-0.07000000000000739,-0.07000000000000739,-0.07000000000000739,-0.07000000000000739,-0.07000000000000739,-0.0800000000000125,-0.0800000000000125,-0.0800000000000125,-0.0800000000000125,-0.0800000000000125,-0.0800000000000125,-0.0800000000000125,-0.0800000000000125,-0.0800000000000125,-0.09000000000000341,-0.09000000000000341,-0.06999999999999318,-0.0799999999999983,-0.06999999999999318,-0.0799999999999983,-0.0799999999999983,-0.0799999999999983,-0.0799999999999983,-0.0799999999999983,-0.09999999999999432,-0.09999999999999432,-0.09999999999999432,-0.09999999999999432,-0.09999999999999432,-0.10999999999999943,-0.09999999999999432,-0.09999999999999432,-0.09999999999999432,-0.09999999999999432,-0.09999999999999432,-0.10999999999999943,-0.09000000000000341,-0.1599999999999966,-0.1600000000000108,-0.14000000000000057,-0.14000000000000057,-0.14000000000000057,-0.14000000000000057,-0.14000000000000057,-0.14000000000000057,-0.269999999999996,-0.14000000000000057,-0.14000000000000057,-0.12999999999999545,-0.15000000000000568,-0.14000000000000057,-0.14000000000000057,-0.14000000000000057,-0.12999999999999545,-0.14000000000000057,-0.12999999999999545,-0.15000000000000568,-0.15000000000000568,-0.15000000000000568,-0.1599999999999966,-0.1599999999999966,-0.14000000000000057,-0.18999999999999773,-0.1700000000000017,-0.1599999999999966,-0.23999999999999488,-0.25,-0.25,-0.2600000000000051,-0.28000000000000114,-0.269999999999996,-0.2799999999999869,-0.269999999999996,-0.269999999999996,-0.28000000000000114,-0.269999999999996,-0.27000000000001023,-0.269999999999996,-0.27000000000001023,-0.27000000000001023,-0.269999999999996,-0.269999999999996,-0.269999999999996,-0.28000000000000114,-0.28000000000000114,-0.28000000000000114,-0.29000000000000625,-0.29000000000000625,-0.28000000000000114,-0.29000000000000625,-0.29000000000000625,-0.29000000000000625,-0.28999999999999204,-0.29000000000000625,-0.29000000000000625,-0.29000000000000625,-0.29000000000000625,-0.29000000000000625,-0.28000000000000114,-0.29000000000000625,-0.29000000000000625,-0.28000000000000114,-0.29000000000000625,-0.28000000000000114,-0.28000000000000114,-0.28000000000000114,-0.28000000000000114,-0.28000000000000114,-0.28000000000000114,-0.28000000000000114,-0.29000000000000625,-0.28000000000000114,-0.28000000000000114,-0.28000000000000114,-0.28000000000000114,-0.28000000000000114,-0.28000000000000114,-0.28000000000000114,-0.28000000000000114,-0.28000000000000114
1970-03-01,-1.6899999999999977,-1.710000000000008,-1.7199999999999989,-1.730000000000004,-1.730000000000004,-1.730000000000004,-1.740000000000009,-1.730000000000004,-1.7399999999999949,-1.75,-1.75,-1.7199999999999989,-1.7199999999999989,-1.7299999999999898,-1.730000000000004,-1.7199999999999989,-1.7199999999999989,-1.7199999999999989,-1.710000000000008,-1.7199999999999989,-1.7299999999999898,-1.7099999999999937,-1.710000000000008,-2.0999999999999943,-2.1099999999999994,-2.1099999999999994,-2.1200000000000045,-2.1300000000000097,-2.1200000000000045,-2.1300000000000097,-2.1200000000000045,-2.1299999999999955,-2.1400000000000006,-2.1500000000000057,-2.1700000000000017,-2.190000000000012,-2.25,-2.230000000000004,-2.230000000000004,-2.239999999999995,-2.2299999999999898,-2.230000000000004,-2.2099999999999937,-2.2099999999999937,-2.239999999999995,-1.8900000000000006,-1.8999999999999915,-1.8900000000000006,-1.8999999999999915,-1.8999999999999915,-1.9099999999999966,-1.9000000000000057,-1.9000000000000057,-1.9000000000000057,-1.9000000000000057,-1.9100000000000108,-1.8199999999999932,-1.9099999999999966,-1.9099999999999966,-1.9199999999999875,-1.9200000000000017,-1.9200000000000017,-1.9300000000000068,-1.9200000000000017,-1.9300000000000068,-1.8399999999999892,-1.8399999999999892,-1.8399999999999892,-1.8400000000000034,-1.8499999999999943,-1.8499999999999943,-1.8499999999999943,-1.8499999999999943,-1.8900000000000006,-1.9000000000000057,-1.9000000000000057,-1.8999999999999915,-1.8999999999999915,-1.759999999999991,-1.759999999999991,-1.759999999999991,-1.7600000000000051,-1.769999999999996,-1.7700000000000102,-1.769999999999996,-1.7800000000000011,-1.769999999999996,-1.7700000000000102,-1.7700000000000102,-1.769999999999996,-1.7800000000000011,-1.769999999999996,-1.7700000000000102,-1.759999999999991,-1.759999999999991,-0.21999999999999886,-0.21999999999999886,-0.21999999999999886,-0.23000000000000398,-0.23000000000000398,-0.23999999999999488,-0.25,-0.269999999999996,-0.269999999999996,-0.28000000000000114,-0.28000000000000114,-0.269999999999996,-0.269999999999996,-0.269999999999996,-0.269999999999996,-0.25,-0.25,-0.25,-0.25,-0.269999999999996,-0.269999999999996,-0.269999999999996,-0.269999999999996,-0.269999999999996,-0.269999999999996,-0.269999999999996,-0.269999999999996,-0.27000000000001023,-0.28000000000000114,-0.28999999999999204,-0.28000000000000114,-0.29000000000000625,-0.28000000000000114,-0.28000000000000114,-0.28000000000000114,-0.29000000000000625,-0.28000000000000114,-0.28000000000000114,-0.28000000000000114,-0.28000000000000114,-0.060000000000002274,-0.060000000000002274,-0.060000000000002274,-0.060000000000002274,-0.060000000000002274,-0.060000000000002274,-0.07000000000000739,-0.060000000000002274,-0.060000000000002274,-0.060000000000002274,-0.060000000000002274,-0.06999999999999318,-0.05999999999998806,-0.05999999999998806,-0.060000000000002274,-0.060000000000002274,-0.06999999999999318,-0.060000000000002274,-0.060000000000002274,-0.060000000000002274,-0.07000000000000739,-0.07000000000000739,-0.060000000000002274,-0.060000000000002274,-0.060000000000002274,-0.0799999999999983,-0.0799999999999983,-0.0799999999999983,-0.0799999999999983,-0.06999999999999318,-0.06999999999999318,-0.06999999999999318,-0.06999999999999318,-0.06999999999999318,-0.06999999999999318,-0.0799999999999983,-0.0799999999999983,-0.0799999999999983,-0.0799999999999983,-0.0799999999999983,-0.0899999999999892,-0.0899999999999892,-0.0899999999999892,-0.0899999999999892,-0.0899999999999892,-0.0899999999999892,-0.0899999999999892,-0.0899999999999892,-0.09000000000000341,-0.0799999999999983,-0.09000000000000341,-0.09000000000000341,-0.09000000000000341,-0.09999999999999432,-0.0799999999999983,-0.0799999999999983,-0.10000000000000853,-0.10999999999999943,-0.10000000000000853,-0.10999999999999943,-0.10999999999999943,-0.10000000000000853,-0.10000000000000853,-0.10000000000000853,-0.10000000000000853,-0.10000000000000853,-0.10000000000000853,-0.10000000000000853,-0.09999999999999432,-0.1599999999999966,-0.1699999999999875,-0.1599999999999966,-0.1599999999999966,-0.1599999999999966,-0.1599999999999966,-0.1599999999999966,-0.1599999999999966,-0.269999999999996,-0.1599999999999966,-0.1599999999999966,-0.15000000000000568,-0.1599999999999966,-0.1599999999999966,-0.1599999999999966,-0.1599999999999966,-0.15000000000000568,-0.1599999999999966,-0.15000000000000568,-0.1599999999999966,-0.1599999999999966,-0.1599999999999966,-0.1700000000000017,-0.1700000000000017,-0.1599999999999966,-0.20000000000000284,-0.19000000000001194,-0.18999999999999773,-0.2600000000000051,-0.269999999999996,-0.269999999999996,-0.28999999999999204,-0.30000000000001137,-0.30000000000001137,-0.3100000000000023,-0.29000000000000625,-0.29000000000000625,-0.3100000000000023,-0.29000000000000625,-0.29999999999999716,-0.30000000000001137,-0.29999999999999716,-0.29999999999999716,-0.29999999999999716,-0.29999999999999716,-0.29999999999999716,-0.29000000000000625,-0.29999999999999716,-0.3100000000000023,-0.3100000000000023,-0.29999999999999716,-0.30999999999998806,-0.3100000000000023,-0.3100000000000023,-0.3199999999999932,-0.3100000000000023,-0.3100000000000023,-0.3100000000000023,-0.3100000000000023,-0.3100000000000023,-0.3100000000000023,-0.3100000000000023,-0.29999999999999716,-0.29999999999999716,-0.3100000000000023,-0.29999999999999716,-0.30000000000001137,-0.30000000000001137,-0.3100000000000023,-0.3100000000000023,-0.30000000000001137,-0.30000000000001137,-0.3100000000000023,-0.29999999999999716,-0.3100000000000023,-0.29999999999999716,-0.29999999999999716,-0.30000000000001137,-0.30000000000001137,-0.29999999999999716,-0.29999999999999716,-0.29999999999999716,-0.29999999999999716
1970-04-01,-0.6000000000000085,-0.5999999999999943,-0.5999999999999943,-0.5999999999999943,-0.6099999999999994,-0.6099999999999994,-0.6099999999999994,-0.6099999999999994,-0.6200000000000045,-0.6200000000000045,-0.6099999999999994,-0.6000000000000085,-0.6000000000000085,-0.5900000000000034,-0.5899999999999892,-0.5900000000000034,-0.5900000000000034,-0.5899999999999892,-0.5899999999999892,-0.5899999999999892,-0.5900000000000034,-0.5999999999999943,-0.5900000000000034,-0.5799999999999983,-0.5799999999999983,-0.5799999999999983,-0.5899999999999892,-0.5899999999999892,-0.5899999999999892,-0.5799999999999983,-0.5799999999999983,-0.5799999999999983,-0.5900000000000034,-0.5899999999999892,-0.5899999999999892,-0.5999999999999943,-0.6099999999999994,-0.5999999999999943,-0.5999999999999943,-0.6000000000000085,-0.6099999999999994,-0.6099999999999994,-0.5900000000000034,-0.5900000000000034,-0.5900000000000034,-0.4000000000000057,-0.39000000000000057,-0.39000000000000057,-0.39000000000000057,-0.39000000000000057,-0.39000000000000057,-0.4000000000000057,-0.4000000000000057,-0.4000000000000057,-0.4000000000000057,-0.3999999999999915,-0.38000000000000966,-0.4000000000000057,-0.39000000000000057,-0.4000000000000057,-0.39000000000000057,-0.39000000000000057,-0.3999999999999915,-0.3999999999999915,-0.39000000000000057,-0.38000000000000966,-0.38000000000000966,-0.38000000000000966,-0.37999999999999545,-0.38000000000000966,-0.38000000000000966,-0.38000000000000966,-0.37999999999999545,-0.38000000000000966,-0.37999999999999545,-0.39000000000000057,-0.39000000000000057,-0.39000000000000057,-0.35999999999999943,-0.35999999999999943,-0.35999999999999943,-0.35999999999999943,-0.35999999999999943,-0.35999999999999943,-0.37000000000000455,-0.35999999999999943,-0.37000000000000455,-0.36999999999999034,-0.36999999999999034,-0.37000000000000455,-0.36999999999999034,-0.37000000000000455,-0.36999999999999034,-0.37000000000000455,-0.35999999999999943,-0.23000000000000398,-0.21999999999999886,-0.21999999999999886,-0.22999999999998977,-0.25,-0.2600000000000051,-0.2599999999999909,-0.28000000000000114,-0.28000000000000114,-0.28000000000000114,-0.28000000000000114,-0.28000000000000114,-0.27000000000001023,-0.27000000000001023,-0.269999999999996,-0.269999999999996,-0.2600000000000051,-0.2600000000000051,-0.25,-0.28000000000000114,-0.28000000000000114,-0.28000000000000114,-0.28000000000000114,-0.269999999999996,-0.28000000000000114,-0.28000000000000114,-0.28000000000000114,-0.28000000000000114,-0.28999999999999204,-0.28000000000000114,-0.28999999999999204,-0.2799999999999869,-0.29000000000000625,-0.28999999999999204,-0.28999999999999204,-0.28000000000000114,-0.29000000000000625,-0.28000000000000114,-0.28000000000000114,-0.28000000000000114,-0.09000000000000341,-0.09000000000000341,-0.09000000000000341,-0.09000000000000341,-0.0799999999999983,-0.09000000000000341,-0.0799999999999983,-0.09000000000000341,-0.09000000000000341,-0.09000000000000341,-0.09000000000000341,-0.0799999999999983,-0.09000000000000341,-0.0800000000000125,-0.09000000000000341,-0.10000000000000853,-0.10000000000000853,-0.0799999999999983,-0.0899999999999892,-0.0799999999999983,-0.09000000000000341,-0.09000000000000341,-0.10000000000000853,-0.0899999999999892,-0.0899999999999892,-0.0800000000000125,-0.0800000000000125,-0.0800000000000125,-0.09000000000000341,-0.09000000000000341,-0.09000000000000341,-0.09000000000000341,-0.09000000000000341,-0.09000000000000341,-0.09000000000000341,-0.0799999999999983,-0.0799999999999983,-0.0899999999999892,-0.0899999999999892,-0.0899999999999892,-0.10000000000000853,-0.10000000000000853,-0.10000000000000853,-0.10000000000000853,-0.10000000000000853,-0.10000000000000853,-0.10000000000000853,-0.10000000000000853,-0.09000000000000341,-0.10000000000000853,-0.09000000000000341,-0.10999999999999943,-0.10999999999999943,-0.10000000000000853,-0.09999999999999432,-0.09999999999999432,-0.11999999999999034,-0.10999999999999943,-0.11999999999999034,-0.10999999999999943,-0.10999999999999943,-0.11999999999999034,-0.11999999999999034,-0.11999999999999034,-0.11999999999999034,-0.11999999999999034,-0.11999999999999034,-0.11999999999999034,-0.10999999999999943,-0.18000000000000682,-0.18000000000000682,-0.1700000000000017,-0.1700000000000017,-0.1700000000000017,-0.1700000000000017,-0.1700000000000017,-0.1700000000000017,-0.27000000000001023,-0.18000000000000682,-0.1700000000000017,-0.14999999999999147,-0.1799999999999926,-0.1799999999999926,-0.1799999999999926,-0.1799999999999926,-0.1700000000000017,-0.1799999999999926,-0.1599999999999966,-0.1700000000000017,-0.1700000000000017,-0.1700000000000017,-0.18000000000000682,-0.18000000000000682,-0.18000000000000682,-0.21000000000000796,-0.21999999999999886,-0.20000000000000284,-0.28999999999999204,-0.30000000000001137,-0.30000000000001137,-0.3100000000000023,-0.3199999999999932,-0.3199999999999932,-0.3200000000000074,-0.3199999999999932,-0.3100000000000023,-0.3299999999999983,-0.3199999999999932,-0.3199999999999932,-0.3199999999999932,-0.3199999999999932,-0.3199999999999932,-0.3299999999999983,-0.3299999999999983,-0.3299999999999983,-0.3299999999999983,-0.3200000000000074,-0.3200000000000074,-0.3299999999999983,-0.3299999999999983,-0.3300000000000125,-0.3199999999999932,-0.3299999999999983,-0.3299999999999983,-0.3299999999999983,-0.3199999999999932,-0.3299999999999983,-0.3299999999999983,-0.3299999999999983,-0.3299999999999983,-0.3299999999999983,-0.3199999999999932,-0.3199999999999932,-0.3199999999999932,-0.3200000000000074,-0.3299999999999983,-0.3299999999999983,-0.3200000000000074,-0.3199999999999932,-0.3299999999999983,-0.3299999999999983,-0.3199999999999932,-0.3299999999999983,-0.3199999999999932,-0.3200000000000074,-0.3200000000000074,-0.3199999999999932,-0.3199999999999932,-0.3200000000000074,-0.3200000000000074,-0.3200000000000074,-0.3199999999999932
